permno,tic,qtr,LEVm2,MMM_alt2,boom90os,logSIZEcs
66800,AIG,2011q4,11.231538,1.7318602,0,2.0987351
66800,AIG,2012q1,8.7111673,1.7310002,0,2.1180108
66800,AIG,2012q2,8.8282909,1.7811127,0,2.2006676
66800,AIG,2012q3,9.4011164,1.7238754,0,2.1750994
66800,AIG,2012q4,9.6470432,1.6316901,0,1.9878348
66800,AIG,2013q1,8.8407536,1.5922072,0,1.9451928
66800,AIG,2013q2,7.6670332,1.5702624,0,2.0041547
69032,MS,1986q1,14.410227,1.0607191,1,.16967049
69032,MS,1986q2,14.581603,1.0519397,0,.14701283
69032,MS,1986q3,15.865541,1.0526328,0,.09834262
69032,MS,1986q4,18.592674,1.0594223,0,.21680033
69032,MS,1987q1,17.353905,1.0502585,0,.13468368
69032,MS,1987q2,18.735353,1.0628854,0,.21132442
69032,MS,1987q3,19.215895,1.0562502,0,.21536697
69032,MS,1987q4,23.385332,1.1098151,0,.1436622
69032,MS,1988q1,23.442463,1.1038685,0,.13664946
69032,MS,1988q2,20.588737,1.095952,0,.34094626
69032,MS,1988q3,22.089846,1.1167272,0,.41110161
69032,MS,1988q4,20.501938,1.1120938,0,.40457454
69032,MS,1989q1,21.252621,3.0830991,0,.49393904
69032,MS,1989q2,24.486521,2.934267,0,.40801525
69032,MS,1989q3,20.516108,2.4580462,0,.44197905
69032,MS,1989q4,22.472443,2.1064465,0,.43634889
69032,MS,1990q1,24.742043,1.9240526,0,.46773946
69032,MS,1990q2,22.573479,1.8004385,0,.55701852
69032,MS,1990q3,33.329967,2.1121449,0,.54631335
69032,MS,1990q4,27.316086,1.6138954,0,.54110205
69032,MS,1991q1,20.022167,1.7758806,0,.60490209
69032,MS,1991q2,20.44923,1.9121447,0,.69748592
69032,MS,1991q3,19.551353,1.5911201,0,.74489343
69032,MS,1991q4,13.977091,1.6832329,0,.9259097
69032,,1992q1,,,0,
69032,MS,1992q2,19.245768,1.5239007,0,.79268569
69032,MS,1992q3,21.048748,43.360973,0,.7900914
69032,MS,1992q4,18.179087,43.360973,0,.7265777
69032,MS,1993q1,17.037439,1.6586791,0,.72495449
69032,MS,1993q2,17.836224,43.360973,0,.79532707
69032,MS,1993q3,14.474144,43.360973,0,.92753464
69032,MS,1993q4,18.926708,43.360973,0,1.2533723
69032,MS,1994q1,20.488554,1.7323192,0,1.2153081
69032,MS,1994q2,23.765585,1.8038216,0,1.0647814
69032,MS,1994q3,22.709473,1.9783133,0,1.1644378
69032,MS,1994q4,25.886026,1.9240264,0,1.1717727
69032,MS,1995q1,22.914137,1.8277702,0,1.1702846
69032,MS,1995q2,21.304796,1.829762,0,1.2244056
69032,MS,1995q3,18.104342,2.0387828,0,1.2786757
69032,MS,1995q4,23.136196,1.8034048,0,1.2240964
69032,MS,1996q1,20.855877,1.9344827,0,1.2449908
69032,MS,1996q2,23.548677,1.9728229,0,1.2435417
69032,MS,1996q3,22.672003,2.0872772,0,1.1988866
69032,MS,1996q4,22.809689,1.7962749,0,1.2093508
69032,MS,1997q1,24.499168,1.7639414,0,1.225371
69032,MS,1997q2,11.448634,1.7088137,0,1.3331219
69032,MS,1997q3,9.4986124,1.8167084,1,2.1770704
69032,MS,1997q4,9.3079643,1.788162,2,2.1876776
69032,MS,1998q1,8.5028067,1.6341323,3,2.3315759
69032,MS,1998q2,7.6815538,1.6298941,4,2.4531021
69032,MS,1998q3,14.749532,1.6819785,0,2.469404
69032,MS,1998q4,8.3991661,1.8390864,1,2.3418319
69032,MS,1999q1,6.3777308,1.7179176,2,2.5735588
69032,MS,1999q2,6.5844097,1.7341913,3,2.5683968
69032,MS,1999q3,7.4536428,1.7201669,4,2.5674868
69032,MS,1999q4,5.4015741,1.5624659,5,2.8041582
69032,MS,2000q1,5.1416268,1.5876064,6,3.108866
69032,MS,2000q2,5.2396336,1.5584126,7,3.0772767
69032,MS,2000q3,4.7246628,1.5802228,8,3.1770329
69032,MS,2000q4,5.5433345,1.6497068,9,2.868346
69032,MS,2001q1,8.20193,1.5801915,0,2.8444538
69032,MS,2001q2,7.6787672,1.5601859,0,2.6601927
69032,MS,2001q3,10.418634,1.5687151,0,2.5428867
69032,MS,2001q4,8.5290508,1.6446406,0,2.5094237
69032,MS,2002q1,8.4565372,1.7005792,0,2.4808838
69032,MS,2002q2,12.223636,1.690019,0,2.3319547
69032,MS,2002q3,14.341281,1.6933684,0,2.2659848
69032,MS,2002q4,12.7129,1.6597154,0,2.2765224
69032,MS,2003q1,13.844817,1.5657275,0,2.2998841
69032,MS,2003q2,13.14579,1.5705234,0,2.3421912
69032,MS,2003q3,11.143332,1.566173,0,2.3473957
69032,MS,2003q4,10.207605,1.5713317,0,2.3905108
69032,MS,2004q1,11.029443,1.5490832,0,2.4025908
69032,MS,2004q2,13.123184,1.5876665,0,2.3315897
69032,MS,2004q3,14.251719,1.6226636,0,2.2672834
69032,MS,2004q4,13.295466,1.6427413,0,2.2111185
69032,MS,2005q1,13.145509,1.7256504,0,2.2816703
69032,MS,2005q2,14.749097,1.6868676,0,2.1950426
69032,MS,2005q3,14.855021,1.6621497,0,2.1904869
69032,MS,2005q4,15.485963,1.6993085,0,2.1797719
69032,MS,2006q1,14.822845,1.639274,0,2.2036955
69032,MS,2006q2,15.68374,1.6310711,0,2.2243116
69032,MS,2006q3,13.88684,1.5955536,0,2.3019378
69032,MS,2006q4,13.706713,1.5278592,0,2.3514185
69032,MS,2007q1,14.683022,1.5545744,0,2.3511167
69032,MS,2007q2,14.12707,1.5193785,0,2.3927112
69032,MS,2007q3,18.17922,1.5995312,0,2.1973853
69032,MS,2007q4,19.077503,1.6328622,0,2.1373363
69032,MS,2008q1,21.93779,1.6339096,0,2.0798233
69032,MS,2008q2,25.920393,1.78415,0,2.1327708
69032,MS,2008q3,38.30368,1.8887722,0,2.0512738
69032,MS,2008q4,37.181866,2.5735245,0,1.5183107
69032,MS,2009q1,24.43593,2.9129815,0,2.0698423
69032,MS,2009q2,17.357748,2.5039096,0,2.1366441
69032,MS,2009q3,18.229818,2.3125629,0,2.2163646
69032,MS,2009q4,19.011633,2.1514542,0,2.1802659
69032,MS,2010q1,19.838964,2.0337293,0,2.0374823
69032,MS,2010q2,24.377436,2.111191,0,1.9586591
69032,MS,2010q3,23.754055,2.1731555,0,1.9437534
69032,MS,2010q4,19.231022,2.1835992,0,1.901837
69032,MS,2011q1,19.424353,2.2989864,0,1.9125063
69032,MS,2011q2,22.693417,2.5262799,0,1.7799124
69032,MS,2011q3,29.14662,2.6927094,0,1.7697096
69032,MS,2011q4,24.587498,2.2602539,0,1.7179668
69032,MS,2012q1,19.494564,2.1872995,0,1.7706496
69032,MS,2012q2,24.762194,2.4171987,0,1.5688481
69032,MS,2012q3,22.263571,2.281991,0,1.5146366
69032,MS,2012q4,20.042915,2.1555796,0,1.5817982
69032,MS,2013q1,18.135365,2.1031191,0,1.7090193
69032,MS,2013q2,16.443262,2.110806,0,1.6951408
70519,C,1986q4,4.6634226,3.4293275,0,-.60831916
70519,C,1987q1,3.5230157,2.7231197,0,-.18727583
70519,C,1987q2,3.4135745,2.4304371,0,-.11819825
70519,C,1987q3,3.1814165,1.9622825,1,.024296155
70519,C,1987q4,4.8668432,2.0033519,0,.03892605
70519,C,1988q1,4.2455812,2.0633495,0,-.082896382
70519,C,1988q2,4.211657,2.1211584,0,-.12165834
70519,C,1988q3,4.7646227,2.1382673,0,-.19793144
70519,C,1988q4,6.9810333,43.360973,0,-.26823583
70519,C,1989q1,8.9447012,43.360973,0,.4751645
70519,C,1989q2,9.3540649,43.360973,0,.35271367
70519,C,1989q3,7.4898653,43.360973,0,.43204531
70519,C,1989q4,6.6114607,43.360973,0,.51261938
70519,C,1990q1,6.4934778,43.360973,0,.60098511
70519,C,1990q2,5.975307,43.360973,0,.89697456
70519,C,1990q3,9.1762609,43.360973,0,.94650245
70519,C,1990q4,7.8020611,1.5695882,0,.75479084
70519,C,1991q1,6.3885474,43.360973,0,.8366304
70519,C,1991q2,7.24967,43.360973,0,.76541066
70519,C,1991q3,6.0972252,43.360973,0,.81313574
70519,C,1991q4,5.2915311,1.6347436,0,.86264622
70519,C,1992q1,5.0659356,43.360973,0,.92969966
70519,C,1992q2,5.4850283,43.360973,0,.92367405
70519,C,1992q3,4.9717011,43.360973,0,.96267092
70519,C,1992q4,4.6078262,1.5904491,0,.96131819
70519,C,1993q1,3.7307174,43.360973,1,1.0856466
70519,C,1993q2,3.3040328,43.360973,2,1.2785749
70519,C,1993q3,4.7325382,43.360973,3,1.4858463
70519,C,1993q4,10.768389,1.345082,0,1.8098892
70519,C,1994q1,9.7646694,43.360973,0,1.982197
70519,C,1994q2,11.222186,43.360973,0,1.9532361
70519,C,1994q3,11.085532,43.360973,0,1.9559069
70519,C,1994q4,11.268537,43.360973,0,1.9887311
70519,C,1995q1,9.3130026,43.360973,0,2.0613534
70519,C,1995q2,8.1559134,43.360973,0,2.0828285
70519,C,1995q3,6.9734416,43.360973,0,2.1231446
70519,C,1995q4,6.1788435,43.360973,0,2.1909912
70519,C,1996q1,6.1149416,43.360973,0,2.2580888
70519,C,1996q2,7.0151525,43.360973,0,2.2034161
70519,C,1996q3,6.5941024,43.360973,1,2.2575774
70519,C,1996q4,5.7549019,43.360973,2,2.3961146
70519,C,1997q1,5.595654,43.360973,3,2.4824879
70519,C,1997q2,4.5912113,43.360973,4,2.5209355
70519,C,1997q3,4.5228195,43.360973,5,2.5664318
70519,C,1997q4,6.9257507,1.5296689,6,2.676398
70519,C,1998q1,6.5943532,43.360973,7,2.8085144
70519,C,1998q2,6.7036371,43.360973,8,2.8664696
70519,C,1998q3,8.7402124,43.360973,0,2.8404942
70519,C,1998q4,6.5434704,1.3530067,0,3.2346792
70519,C,1999q1,5.4997635,43.360973,1,3.4821374
70519,C,1999q2,5.0194912,43.360973,2,3.5942757
70519,C,1999q3,5.3111105,43.360973,3,3.6411092
70519,C,1999q4,4.5537519,1.4248972,4,3.8097005
70519,C,2000q1,4.4228983,43.360973,5,3.9277599
70519,C,2000q2,4.6382971,43.360973,6,3.9436862
70519,C,2000q3,4.0870767,43.360973,7,3.9728892
70519,C,2000q4,4.6448169,1.4365921,0,3.8797691
70519,C,2001q1,4.8162413,43.360973,0,3.9564536
70519,C,2001q2,4.3193803,43.360973,1,3.9446759
70519,C,2001q3,5.687108,43.360973,0,3.9132822
70519,C,2001q4,4.735714,1.4500458,0,3.9442115
70519,C,2002q1,4.8152032,1.6952837,0,3.8997335
70519,C,2002q2,6.0017395,1.6595981,0,3.7850711
70519,C,2002q3,7.3362803,1.7234478,0,3.6007795
70519,C,2002q4,6.6784787,1.4497542,0,3.6979268
70519,C,2003q1,6.8920531,1.3856771,0,3.7379861
70519,C,2003q2,5.9639325,1.3781356,0,3.7963166
70519,C,2003q3,5.7508345,1.4200004,0,3.8251314
70519,C,2003q4,5.6565804,1.5123347,0,3.8023982
70519,C,2004q1,5.5597525,1.4258918,0,3.7903087
70519,C,2004q2,6.3987412,1.4097662,0,3.7736449
70519,C,2004q3,6.833168,1.405105,0,3.7194815
70519,C,2004q4,6.4983096,1.4985744,0,3.6353474
70519,C,2005q1,6.883697,1.7478182,0,3.6585135
70519,C,2005q2,6.9657893,1.7836007,0,3.6616862
70519,C,2005q3,6.7828841,1.8556253,0,3.5840287
70519,C,2005q4,6.6270108,1.5154642,0,3.5788355
70519,C,2006q1,7.2434983,1.7776444,0,3.5057333
70519,C,2006q2,7.2999582,1.7984544,0,3.5262291
70519,C,2006q3,7.6325254,1.7840109,0,3.5173752
70519,C,2006q4,7.4471731,1.472342,0,3.4792778
70519,C,2007q1,8.4750252,1.8311094,0,3.4776564
70519,C,2007q2,9.2502499,1.9545834,0,3.4771624
70519,C,2007q3,10.610312,1.9781339,0,3.4459906
70519,C,2007q4,15.143264,1.4536458,0,3.2476833
70519,C,2008q1,19.439058,1.6876354,0,3.0175064
70519,C,2008q2,24.040222,1.7313994,0,2.9899962
70519,C,2008q3,18.227638,1.7614822,0,2.9598348
70519,C,2008q4,50.139084,1.6153406,0,2.7380531
70519,C,2009q1,,1.9554173,0,1.8877876
70519,C,2009q2,,2.0252504,0,1.683045
70519,C,2009q3,16.782431,2.1528578,0,1.9977956
70519,C,2009q4,23.515244,1.7811451,0,2.9602184
70519,C,2010q1,17.001513,2.1241701,0,2.9222872
70519,C,2010q2,17.361774,2.1458936,0,3.0822713
70519,C,2010q3,17.068701,2.0842822,0,3.0924354
70519,C,2010q4,13.739266,1.8406744,0,3.1013291
70519,C,2011q1,14.805139,2.2286849,0,3.0578318
70519,C,2011q2,15.7122,2.1658227,0,2.9557269
70519,C,2011q3,24.528811,2.1659994,0,2.8279271
70519,C,2011q4,23.049028,1.7599726,0,2.716083
70519,C,2012q1,17.454847,2.1623514,0,2.7413318
70519,C,2012q2,22.556934,2.0684469,0,2.6336443
70519,C,2012q3,19.181902,2.0431881,0,2.5799353
70519,C,2012q4,15.443611,1.6130891,0,2.7278588
70519,C,2013q1,13.546486,1.7144282,0,2.7977047
70519,C,2013q2,12.564667,1.7243352,0,2.8408277
72726,STT,1984q2,14.435321,1.9036148,0,-1.2416617
72726,STT,1984q3,12.426131,1.7877305,0,-1.2323091
72726,STT,1984q4,12.209067,1.9397041,0,-1.1487042
72726,STT,1985q1,10.943785,1.8293713,0,-.95489234
72726,STT,1985q2,9.3791466,1.8376887,0,-.87064588
72726,STT,1985q3,11.547584,1.8811691,0,-.8658244
72726,STT,1985q4,10.000587,1.864627,0,-.75743079
72726,STT,1986q1,8.5553989,1.9035643,0,-.6334483
72726,STT,1986q2,7.6800327,1.9613388,0,-.56191987
72726,STT,1986q3,8.6488008,1.6733861,0,-.56679797
72726,STT,1986q4,9.2900991,1.8744899,0,-.52550071
72726,STT,1987q1,6.6096144,1.8881422,1,-.36674598
72726,STT,1987q2,7.0912766,1.7691102,0,-.32064754
72726,STT,1987q3,7.2981329,1.7732184,0,-.2989915
72726,STT,1987q4,9.8756762,1.6757268,0,-.39273849
72726,STT,1988q1,8.8746843,1.8840837,0,-.3092148
72726,STT,1988q2,9.1691551,1.8455415,0,-.38483676
72726,STT,1988q3,8.2314224,1.6948237,0,-.34693065
72726,STT,1988q4,9.3998995,1.8427947,0,-.3535406
72726,STT,1989q1,8.2537851,1.8506981,0,-.32736376
72726,STT,1989q2,7.9491692,1.9771777,0,-.28414497
72726,STT,1989q3,6.5297661,1.8725922,0,-.26717839
72726,STT,1989q4,7.6375155,2.0358918,0,-.17539328
72726,STT,1990q1,8.1809978,2.121733,0,-.069614053
72726,STT,1990q2,7.5598578,2.137516,0,-.026623825
72726,STT,1990q3,11.530492,2.3884354,0,-.0091490168
72726,STT,1990q4,9.5952024,2.2076395,0,.0076571051
72726,STT,1991q1,7.1226811,2.1493158,0,.10736667
72726,STT,1991q2,7.7019925,2.3530898,0,.12539673
72726,STT,1991q3,7.1487203,2.5328956,1,.16956374
72726,STT,1991q4,6.9947047,2.8894358,2,.29753831
72726,STT,1992q1,7.1009879,2.9143069,3,.29826435
72726,STT,1992q2,7.0408282,3.1297534,4,.43918884
72726,STT,1992q3,6.6921134,2.8542607,5,.44870543
72726,STT,1992q4,5.7311344,2.7267435,6,.45108142
72726,STT,1993q1,5.9773865,2.8179014,7,.45761287
72726,STT,1993q2,7.8675656,2.7076335,0,.17696092
72726,STT,1993q3,7.7760725,2.6635377,0,.12058239
72726,STT,1993q4,7.1910095,2.2655306,0,.55452478
72726,STT,1994q1,9.0199585,2.0383863,0,.588929
72726,STT,1994q2,8.2091818,2.0292816,0,.655321
72726,STT,1994q3,8.575592,2.0109398,0,.64881617
72726,STT,1994q4,10.688312,1.8063227,0,.51471132
72726,STT,1995q1,9.4194813,1.872499,0,.49238926
72726,STT,1995q2,8.9070921,2.2533891,0,.51092869
72726,STT,1995q3,8.2546873,2.363775,0,.51554394
72726,STT,1995q4,7.5147338,2.3998179,0,.57717681
72726,STT,1996q1,7.231276,2.3330078,0,.57706255
72726,STT,1996q2,7.7055559,2.1843529,0,.64156651
72726,STT,1996q3,6.8417768,2.1869466,0,.64565229
72726,STT,1996q4,6.7443218,2.2151639,1,.71123594
72726,STT,1997q1,6.7366624,2.2045887,2,.77786893
72726,STT,1997q2,5.6991334,2.195189,3,.87982374
72726,STT,1997q3,4.422112,2.1684325,4,.92927307
72726,STT,1997q4,4.8450761,2.3006783,5,.96477705
72726,STT,1998q1,4.3704786,2.4540763,6,.94429302
72726,STT,1998q2,4.9760981,2.926754,7,.99673378
72726,STT,1998q3,6.4918356,2.9943199,0,.98579085
72726,STT,1998q4,4.9778299,2.867357,1,1.0913708
72726,STT,1999q1,4.5786548,2.8032904,2,1.1137431
72726,STT,1999q2,4.7004933,2.5015242,3,1.1384517
72726,STT,1999q3,6.039845,2.4544356,0,1.0040693
72726,STT,1999q4,5.9830942,3.1128151,0,1.0759705
72726,STT,2000q1,4.727118,2.7284203,1,1.2351459
72726,STT,2000q2,4.6157465,2.9850814,2,1.4258581
72726,STT,2000q3,3.9504931,3.0914409,3,1.396336
72726,STT,2000q4,4.2974305,3.4442346,4,1.443884
72726,STT,2001q1,5.2116003,2.804023,0,1.2568794
72726,STT,2001q2,5.1382542,2.9513137,0,1.2335694
72726,STT,2001q3,5.6650085,2.9757228,0,1.2141863
72726,STT,2001q4,4.8852677,2.6692126,0,1.2100736
72726,STT,2002q1,4.8482461,2.9064596,0,1.2539182
72726,STT,2002q2,6.2371831,2.9766548,0,1.1194998
72726,STT,2002q3,6.8467093,3.0180953,0,1.08279
72726,STT,2002q4,7.4035177,2.5984006,0,1.0936641
72726,STT,2003q1,8.1999636,2.3142788,0,1.071525
72726,STT,2003q2,6.9571319,2.2547753,0,.93641949
72726,STT,2003q3,6.1092815,1.9648246,0,1.0765866
72726,STT,2003q4,5.6988182,1.9495324,0,1.1257801
72726,STT,2004q1,5.9715424,2.3145883,0,1.1260067
72726,STT,2004q2,6.355885,2.290678,0,1.0653707
72726,STT,2004q3,7.571403,2.3702488,0,.97048968
72726,STT,2004q4,6.3660746,2.1167786,0,.88840878
72726,STT,2005q1,7.491138,1.8249344,0,.85176271
72726,STT,2005q2,7.1369829,1.6640702,0,.90817618
72726,STT,2005q3,7.137126,1.565488,0,.9254666
72726,STT,2005q4,6.0388212,1.4775579,0,1.0032929
72726,STT,2006q1,5.8606472,1.483915,0,1.0405549
72726,STT,2006q2,5.9760084,1.4550718,0,1.0527893
72726,STT,2006q3,6.0957432,1.4677976,0,1.0316291
72726,STT,2006q4,5.4697647,1.4275095,0,1.0059389
72726,STT,2007q1,5.7340202,1.3799362,0,1.0349268
72726,STT,2007q2,5.5427575,1.4000076,0,1.0315124
72726,STT,2007q3,5.8452296,1.4705393,0,1.1211834
72726,STT,2007q4,5.1850863,1.5225213,0,1.4186126
72726,STT,2008q1,5.6536646,1.603726,0,1.6199094
72726,STT,2008q2,5.841311,1.6785595,0,1.5758523
72726,STT,2008q3,12.096259,1.5811697,0,1.7029573
72726,STT,2008q4,10.468464,1.8107499,0,1.5709873
72726,STT,2009q1,10.611437,1.7735854,0,1.4600375
72726,STT,2009q2,7.15938,1.5870427,0,1.6865356
72726,STT,2009q3,6.7534528,1.5299855,0,1.7612308
72726,STT,2009q4,7.6606417,1.5340968,0,1.5108964
72726,STT,2010q1,7.1781268,1.5174639,0,1.4597671
72726,STT,2010q2,9.6053743,1.4854275,0,1.3174324
72726,STT,2010q3,9.2218876,1.520723,0,1.2942514
72726,STT,2010q4,7.134757,1.5185676,0,1.3398495
72726,STT,2011q1,7.7623706,1.4532996,0,1.2719383
72726,STT,2011q2,8.5073748,1.5398639,0,1.2722237
72726,STT,2011q3,12.668591,1.6185284,0,1.2105697
72726,STT,2011q4,10.955802,1.7893856,0,1.2746105
72726,STT,2012q1,8.5594006,1.5195363,0,1.2069609
72726,STT,2012q2,9.2931261,1.5550728,0,1.2237848
72726,STT,2012q3,10.141459,1.5603315,0,1.1312866
72726,STT,2012q4,10.231453,1.637656,0,1.0983438
72726,STT,2013q1,8.3089333,1.5897775,0,1.1776994
72726,STT,2013q2,7.9675803,1.5945618,0,1.200935
79323,ALL,1993q2,4.7157335,1.2517691,0,1.7545826
79323,ALL,1993q3,4.3904948,1.2308943,1,1.7916549
79323,ALL,1993q4,4.6955404,1.2736074,0,2.1336281
79323,ALL,1994q1,5.6809626,1.2124997,0,2.0343318
79323,ALL,1994q2,5.7685895,1.2073067,0,1.9581372
79323,ALL,1994q3,5.8564005,1.2053503,0,1.9865326
79323,ALL,1994q4,5.9586163,1.2348838,0,1.9960103
79323,ALL,1995q1,5.1052699,1.2138191,0,2.0391886
79323,ALL,1995q2,5.131207,1.2406958,0,2.0959241
79323,ALL,1995q3,4.5670543,1.248104,0,2.0650594
79323,ALL,1995q4,4.1154108,1.3064624,0,2.1674635
79323,ALL,1996q1,4.0941238,1.2653271,0,2.1914539
79323,ALL,1996q2,3.9109101,1.2571088,0,2.1371713
79323,ALL,1996q3,3.7151511,1.2581539,1,2.2173414
79323,ALL,1996q4,3.3724473,1.3267094,2,2.3084817
79323,ALL,1997q1,3.3180416,1.2829287,3,2.3238034
79323,ALL,1997q2,2.9768908,1.2873529,4,2.3507593
79323,ALL,1997q3,2.8557518,1.2918282,5,2.2921588
79323,ALL,1997q4,2.6828556,1.3436841,6,2.3318491
79323,ALL,1998q1,2.758671,1.3242269,7,2.3400424
79323,ALL,1998q2,2.7860496,1.3115621,0,2.2680237
79323,ALL,1998q3,3.0009236,1.3372115,0,2.2768257
79323,ALL,1998q4,3.2302532,1.3766681,0,2.2838297
79323,ALL,1999q1,3.388696,1.3366667,0,2.0462632
79323,ALL,1999q2,3.4938102,1.3232208,0,1.9486104
79323,ALL,1999q3,4.7398705,1.2972826,0,1.9230884
79323,ALL,1999q4,5.2063298,1.3202235,0,1.6799191
79323,ALL,2000q1,5.3689566,1.2803751,0,1.5761783
79323,ALL,2000q2,6.2682967,1.2881807,0,1.5468296
79323,ALL,2000q3,4.4846268,1.2962413,0,1.5463164
79323,ALL,2000q4,3.7421269,1.3095925,0,1.7959526
79323,ALL,2001q1,3.918438,1.2929252,0,1.8005934
79323,ALL,2001q2,3.8459637,1.2957178,0,1.8499843
79323,ALL,2001q3,4.4002676,1.2928054,0,1.6934669
79323,ALL,2001q4,4.8278208,1.2901187,0,1.6036683
79323,ALL,2002q1,4.5384583,1.2787315,0,1.5954406
79323,ALL,2002q2,4.7359571,1.2790494,0,1.6729257
79323,ALL,2002q3,4.9451475,1.2724915,0,1.7363546
79323,ALL,2002q4,4.8453455,1.2757317,0,1.8053393
79323,ALL,2003q1,5.3859363,1.2706598,0,1.7343811
79323,ALL,2003q2,5.2938285,1.2703875,0,1.6943854
79323,ALL,2003q3,5.314096,1.2677443,0,1.6447822
79323,ALL,2003q4,4.752409,1.2853283,0,1.6462219
79323,ALL,2004q1,4.6398177,1.271714,0,1.6979849
79323,ALL,2004q2,4.6421599,1.2571758,0,1.7264837
79323,ALL,2004q3,4.8108044,1.2698134,0,1.7656667
79323,ALL,2004q4,4.6037984,1.2846749,0,1.7022644
79323,ALL,2005q1,4.5443444,1.2612182,0,1.7224443
79323,ALL,2005q2,4.3214788,1.2531786,0,1.8178551
79323,ALL,2005q3,4.7647386,1.2184597,0,1.7880293
79323,ALL,2005q4,4.8744845,1.2381458,0,1.6729044
79323,ALL,2006q1,5.0840449,1.2504445,0,1.5915067
79323,ALL,2006q2,4.9250531,1.2461547,0,1.5829436
79323,ALL,2006q3,4.4977922,1.2484057,0,1.6289649
79323,ALL,2006q4,4.3351703,1.2498432,0,1.6314577
79323,ALL,2007q1,4.7027125,1.2382164,0,1.5686512
79323,ALL,2007q2,4.7197752,1.2524732,0,1.5338418
79323,ALL,2007q3,5.1170363,1.245851,0,1.4855958
79323,ALL,2007q4,5.5140486,1.2742203,0,1.4561877
79323,ALL,2008q1,5.8974547,1.2755919,0,1.4979585
79323,ALL,2008q2,6.2220564,1.310486,0,1.5530213
79323,ALL,2008q3,6.0705495,1.2828844,0,1.5874755
79323,ALL,2008q4,7.9572959,1.2933737,0,1.4151812
79323,ALL,2009q1,12.507711,1.2595259,0,1.4546077
79323,ALL,2009q2,10.018145,1.306838,0,1.3227679
79323,ALL,2009q3,8.1844721,1.299325,0,1.2362915
79323,ALL,2009q4,8.1954098,1.2747278,0,1.1891398
79323,ALL,2010q1,7.6233253,1.2857629,0,1.1685792
79323,ALL,2010q2,8.2972269,1.2963421,0,1.1346724
79323,ALL,2010q3,7.671742,1.3163102,0,1.1045966
79323,ALL,2010q4,7.5195551,1.3228816,0,1.0829049
79323,ALL,2011q1,7.5996909,1.3063794,0,.95870942
79323,ALL,2011q2,7.9154892,1.314442,0,.94901747
79323,ALL,2011q3,9.8948402,1.3377905,0,.89897048
79323,ALL,2011q4,8.716671,1.3085476,0,.91185862
79323,ALL,2012q1,7.5076842,1.3368826,0,.91631866
79323,ALL,2012q2,7.1618304,1.3497226,0,.96445411
79323,ALL,2012q3,6.5264072,1.3720274,0,1.012013
79323,ALL,2012q4,6.4961448,1.3578526,0,1.0141802
79323,ALL,2013q1,5.5241489,1.3723241,0,1.0102021
79323,ALL,2013q2,5.5058017,1.3498228,0,.9849534
80599,,1994q2,,,0,
80599,LEHMQ,1994q3,76.717369,2.013217,0,.0612275
80599,LEHMQ,1994q4,69.453835,1.8816875,0,.071223155
80599,LEHMQ,1995q1,66.215355,1.8689845,0,.19511089
80599,LEHMQ,1995q2,53.470749,1.915345,0,.23183504
80599,LEHMQ,1995q3,47.852341,1.928105,0,.23858294
80599,LEHMQ,1995q4,51.230492,1.8144237,0,.16069564
80599,LEHMQ,1996q1,45.770473,1.9678905,0,.17728336
80599,LEHMQ,1996q2,52.367462,1.8931832,0,.18047264
80599,LEHMQ,1996q3,47.927902,1.7975141,0,.028935682
80599,LEHMQ,1996q4,40.739712,1.6825991,1,.10210475
80599,LEHMQ,1997q1,50.337948,1.668095,0,.15011542
80599,LEHMQ,1997q2,35.357391,1.8259808,1,.26391211
80599,LEHMQ,1997q3,27.426395,1.8675371,2,.3422665
80599,LEHMQ,1997q4,25.444532,1.815739,3,.45017275
80599,LEHMQ,1998q1,20.171532,1.9228107,4,.64240044
80599,LEHMQ,1998q2,19.923801,1.9529397,0,.76654404
80599,LEHMQ,1998q3,56.331417,2.038775,0,.6334995
80599,LEHMQ,1998q4,30.054068,1.9189955,0,.29285556
80599,LEHMQ,1999q1,25.340672,2.1280723,0,.45094883
80599,LEHMQ,1999q2,26.176737,2.1524832,0,.44992808
80599,LEHMQ,1999q3,29.040436,2.1598961,0,.50903457
80599,LEHMQ,1999q4,19.296612,2.0624161,0,.81972635
80599,LEHMQ,2000q1,18.691885,2.3363335,0,.93618226
80599,LEHMQ,2000q2,20.806835,2.2970941,0,.95209646
80599,LEHMQ,2000q3,13.161087,2.2262251,1,1.2381258
80599,LEHMQ,2000q4,14.212617,2.2700825,2,1.1172029
80599,LEHMQ,2001q1,15.569996,2.2466295,0,1.3326713
80599,LEHMQ,2001q2,12.933001,2.3314989,1,1.2963784
80599,LEHMQ,2001q3,18.173277,2.3805921,0,1.226897
80599,LEHMQ,2001q4,16.035641,2.0694103,0,1.1784427
80599,LEHMQ,2002q1,16.924379,2.2484567,0,1.1019818
80599,LEHMQ,2002q2,17.967453,2.1717272,0,1.0769607
80599,LEHMQ,2002q3,22.457453,2.4800632,0,1.0917991
80599,LEHMQ,2002q4,20.868637,2.1852367,0,1.0846444
80599,LEHMQ,2003q1,19.502481,2.2947109,0,1.1400694
80599,LEHMQ,2003q2,19.168135,2.5501108,0,1.2449923
80599,LEHMQ,2003q3,18.02754,2.7002268,0,1.1552508
80599,LEHMQ,2003q4,15.25448,1.9230498,0,1.2011589
